FECHA,PROVINCIA,TIPO_TRANSPORTE,TOTAL_VIAJES
2024-04-13,SAN LUIS,COLECTIVO,16591
2024-04-13,SANTA CRUZ,COLECTIVO,4106
2024-04-13,SANTA FE,COLECTIVO,209436
2024-04-13,SANTIAGO DEL ESTERO,COLECTIVO,653
2024-04-13,TIERRA DEL FUEGO,COLECTIVO,16788
2024-04-14,BUENOS AIRES,COLECTIVO,1340011
2024-04-14,BUENOS AIRES,LANCHAS,606
2024-04-14,CATAMARCA,COLECTIVO,16488
2024-04-14,CHACO,COLECTIVO,14752
2024-04-14,CHUBUT,COLECTIVO,29514
2024-04-14,CORDOBA,COLECTIVO,1381
2024-04-14,CORRIENTES,COLECTIVO,13843
2024-04-14,ENTRE RÍOS,COLECTIVO,11507
2024-04-14,JUJUY,COLECTIVO,56101
2024-04-14,LA PAMPA,COLECTIVO,1130
2024-04-14,MENDOZA,COLECTIVO,224593
2024-04-14,NEUQUÉN,COLECTIVO,27754
2024-04-14,RÍO NEGRO,COLECTIVO,19967
2024-04-14,SAN JUAN,COLECTIVO,60715
2024-04-14,SAN LUIS,COLECTIVO,8727
2024-04-14,SANTA CRUZ,COLECTIVO,2170
2024-04-14,SANTA FE,COLECTIVO,124660
2024-04-14,TIERRA DEL FUEGO,COLECTIVO,9063
2024-04-15,BUENOS AIRES,LANCHAS,1110
2024-04-15,BUENOS AIRES,COLECTIVO,4226354
2024-04-15,CATAMARCA,COLECTIVO,71170
2024-04-15,CHACO,COLECTIVO,80110
2024-04-15,CHUBUT,COLECTIVO,110252
2024-04-15,CORDOBA,COLECTIVO,9268
2024-04-15,CORRIENTES,COLECTIVO,91910
2024-04-15,ENTRE RÍOS,COLECTIVO,32694
2024-04-15,JUJUY,COLECTIVO,211849
2024-04-15,LA PAMPA,COLECTIVO,9477
2024-04-15,MENDOZA,COLECTIVO,818719
2024-04-15,NEUQUÉN,COLECTIVO,104869
2024-04-15,RÍO NEGRO,COLECTIVO,59050
2024-04-15,SAN JUAN,COLECTIVO,334888
2024-04-15,SAN LUIS,COLECTIVO,44216
2024-04-15,SANTA CRUZ,COLECTIVO,9639
2024-04-15,SANTA FE,COLECTIVO,451875
2024-04-15,SANTIAGO DEL ESTERO,COLECTIVO,2034
2024-04-15,TIERRA DEL FUEGO,COLECTIVO,35849
2024-04-16,BUENOS AIRES,COLECTIVO,5561707
2024-04-16,BUENOS AIRES,LANCHAS,1076
2024-04-16,CATAMARCA,COLECTIVO,73054
2024-04-16,CHACO,COLECTIVO,94539
2024-04-16,CHUBUT,COLECTIVO,98097
2024-04-16,CORDOBA,COLECTIVO,10184
2024-04-16,CORRIENTES,COLECTIVO,115506
2024-04-16,ENTRE RÍOS,COLECTIVO,55654
2024-04-16,JUJUY,COLECTIVO,217788
2024-04-16,LA PAMPA,COLECTIVO,11376
2024-04-16,MENDOZA,COLECTIVO,857941
2024-04-16,NEUQUÉN,COLECTIVO,106965
2024-04-16,RÍO NEGRO,COLECTIVO,58897
2024-04-16,SAN JUAN,COLECTIVO,349816
2024-04-16,SAN LUIS,COLECTIVO,60111
2024-04-16,SANTA CRUZ,COLECTIVO,9215
2024-04-16,SANTA FE,COLECTIVO,646440
2024-04-16,SANTIAGO DEL ESTERO,COLECTIVO,1976
2024-04-16,TIERRA DEL FUEGO,COLECTIVO,35294
2024-04-17,BUENOS AIRES,LANCHAS,1227
2024-04-17,BUENOS AIRES,COLECTIVO,6019825
2024-04-17,CATAMARCA,COLECTIVO,73912
2024-04-17,CHACO,COLECTIVO,96218
2024-04-17,CHUBUT,COLECTIVO,113087
2024-04-17,CORDOBA,COLECTIVO,10495
2024-04-17,CORRIENTES,COLECTIVO,120065
2024-04-17,ENTRE RÍOS,COLECTIVO,59100
2024-04-17,JUJUY,COLECTIVO,222137
2024-04-17,LA PAMPA,COLECTIVO,15511
2024-04-17,MENDOZA,COLECTIVO,870767
2024-04-17,NEUQUÉN,COLECTIVO,103482
2024-04-17,RÍO NEGRO,COLECTIVO,55321
2024-04-17,SAN JUAN,COLECTIVO,353861
2024-04-17,SAN LUIS,COLECTIVO,61972
2024-04-17,SANTA CRUZ,COLECTIVO,9434
2024-04-17,SANTA FE,COLECTIVO,671523
2024-04-17,SANTIAGO DEL ESTERO,COLECTIVO,2090
2024-04-17,TIERRA DEL FUEGO,COLECTIVO,36013
2024-04-18,BUENOS AIRES,LANCHAS,1140
2024-04-18,BUENOS AIRES,COLECTIVO,6030426
2024-04-18,CATAMARCA,COLECTIVO,75049
2024-04-18,CHACO,COLECTIVO,95462
2024-04-18,CHUBUT,COLECTIVO,110627
2024-04-18,CORDOBA,COLECTIVO,9890
2024-04-18,CORRIENTES,COLECTIVO,119165
2024-04-18,ENTRE RÍOS,COLECTIVO,58696
2024-04-18,JUJUY,COLECTIVO,226088
2024-04-18,LA PAMPA,COLECTIVO,14621
2024-04-18,MENDOZA,COLECTIVO,875192
2024-04-18,NEUQUÉN,COLECTIVO,116519
2024-04-18,RÍO NEGRO,COLECTIVO,60373
2024-04-18,SAN JUAN,COLECTIVO,300799
2024-04-18,SAN LUIS,COLECTIVO,61920
2024-04-18,SANTA CRUZ,COLECTIVO,7748
2024-04-18,SANTA FE,COLECTIVO,674099
2024-04-18,SANTIAGO DEL ESTERO,COLECTIVO,2053
2024-04-18,TIERRA DEL FUEGO,COLECTIVO,33973
2024-04-19,BUENOS AIRES,COLECTIVO,6116796
2024-04-19,BUENOS AIRES,LANCHAS,1393
2024-04-19,CATAMARCA,COLECTIVO,67067
2024-04-19,CHACO,COLECTIVO,95475
2024-04-19,CHUBUT,COLECTIVO,100448
2024-04-19,CORDOBA,COLECTIVO,8934
2024-04-19,CORRIENTES,COLECTIVO,114948
2024-04-19,ENTRE RÍOS,COLECTIVO,59955
2024-04-19,JUJUY,COLECTIVO,155404
2024-04-19,LA PAMPA,COLECTIVO,14132
2024-04-19,MENDOZA,COLECTIVO,879232
2024-04-19,NEUQUÉN,COLECTIVO,115297
2024-04-19,RÍO NEGRO,COLECTIVO,57228
2024-04-19,SAN JUAN,COLECTIVO,359291
2024-04-19,SAN LUIS,COLECTIVO,62722
2024-04-19,SANTA CRUZ,COLECTIVO,3855
2024-04-19,SANTA FE,COLECTIVO,671301
2024-04-19,SANTIAGO DEL ESTERO,COLECTIVO,2045
2024-04-19,TIERRA DEL FUEGO,COLECTIVO,30696
2024-04-20,BUENOS AIRES,LANCHAS,1358
2024-04-20,BUENOS AIRES,COLECTIVO,3784070
2024-04-20,CATAMARCA,COLECTIVO,25026
2024-04-20,CHACO,COLECTIVO,47183
2024-04-20,CHUBUT,COLECTIVO,54222
2024-04-20,CORDOBA,COLECTIVO,4184
2024-04-20,CORRIENTES,COLECTIVO,43636
2024-04-20,ENTRE RÍOS,COLECTIVO,50393
2024-04-20,JUJUY,COLECTIVO,127212
2024-04-20,LA PAMPA,COLECTIVO,4950
2024-04-20,MENDOZA,COLECTIVO,476771
2024-04-20,NEUQUÉN,COLECTIVO,64836
2024-04-20,RÍO NEGRO,COLECTIVO,35204
2024-04-20,SAN JUAN,COLECTIVO,165574
2024-04-20,SAN LUIS,COLECTIVO,24386
2024-04-20,SANTA CRUZ,COLECTIVO,3657
2024-04-20,SANTA FE,COLECTIVO,303739
2024-04-20,SANTIAGO DEL ESTERO,COLECTIVO,871
2024-04-20,TIERRA DEL FUEGO,COLECTIVO,15331
2024-04-21,BUENOS AIRES,LANCHAS,733
2024-04-21,BUENOS AIRES,COLECTIVO,1695314
2024-04-21,CATAMARCA,COLECTIVO,11758
2024-04-21,CHACO,COLECTIVO,24295
2024-04-21,CHUBUT,COLECTIVO,24890
2024-04-21,CORDOBA,COLECTIVO,1960
2024-04-21,CORRIENTES,COLECTIVO,23648
2024-04-21,ENTRE RÍOS,COLECTIVO,24696
2024-04-21,JUJUY,COLECTIVO,65002
2024-04-21,LA PAMPA,COLECTIVO,1510
2024-04-21,MENDOZA,COLECTIVO,251799
2024-04-21,NEUQUÉN,COLECTIVO,34573
2024-04-21,RÍO NEGRO,COLECTIVO,19058
2024-04-21,SAN JUAN,COLECTIVO,77192
2024-04-21,SAN LUIS,COLECTIVO,12215
2024-04-21,SANTA CRUZ,COLECTIVO,1979
2024-04-21,SANTA FE,COLECTIVO,146597
2024-04-21,SANTIAGO DEL ESTERO,COLECTIVO,8
2024-04-21,TIERRA DEL FUEGO,COLECTIVO,7996
2024-04-22,BUENOS AIRES,LANCHAS,904
2024-04-22,BUENOS AIRES,COLECTIVO,4730421
2024-04-22,CATAMARCA,COLECTIVO,63383
2024-04-22,CHACO,COLECTIVO,55229
2024-04-22,CHUBUT,COLECTIVO,104426
2024-04-22,CORRIENTES,COLECTIVO,69607
2024-04-22,ENTRE RÍOS,COLECTIVO,104373
2024-04-22,JUJUY,COLECTIVO,216784
2024-04-22,LA PAMPA,COLECTIVO,10108
2024-04-22,MENDOZA,COLECTIVO,849552
2024-04-22,NEUQUÉN,COLECTIVO,109648
2024-04-22,RÍO NEGRO,COLECTIVO,54306
2024-04-22,SAN JUAN,COLECTIVO,343781
2024-04-22,SAN LUIS,COLECTIVO,56487
2024-04-22,SANTA CRUZ,COLECTIVO,9091
2024-04-22,SANTA FE,COLECTIVO,622917
2024-04-22,SANTIAGO DEL ESTERO,COLECTIVO,1972
2024-04-22,TIERRA DEL FUEGO,COLECTIVO,34959
2024-04-23,BUENOS AIRES,LANCHAS,1191
2024-04-23,BUENOS AIRES,COLECTIVO,5732557
2024-04-23,CATAMARCA,COLECTIVO,62473
2024-04-23,CHACO,COLECTIVO,81285
2024-04-23,CHUBUT,COLECTIVO,100214
2024-04-23,CORDOBA,COLECTIVO,8498
2024-04-23,CORRIENTES,COLECTIVO,95463
2024-04-23,ENTRE RÍOS,COLECTIVO,118953
2024-04-23,JUJUY,COLECTIVO,205181
2024-04-23,LA PAMPA,COLECTIVO,14141
2024-04-23,MENDOZA,COLECTIVO,867828
2024-04-23,NEUQUÉN,COLECTIVO,114002
2024-04-23,RÍO NEGRO,COLECTIVO,62495
2024-04-23,SAN JUAN,COLECTIVO,338474
2024-04-23,SAN LUIS,COLECTIVO,56442
2024-04-23,SANTA CRUZ,COLECTIVO,8966
2024-04-23,SANTA FE,COLECTIVO,606736
2024-04-23,SANTIAGO DEL ESTERO,COLECTIVO,1907
2024-04-23,TIERRA DEL FUEGO,COLECTIVO,33989
2024-04-24,BUENOS AIRES,COLECTIVO,5971484
2024-04-24,BUENOS AIRES,LANCHAS,1240
2024-04-24,CATAMARCA,COLECTIVO,59167
2024-04-24,CHACO,COLECTIVO,85336
2024-04-24,CHUBUT,COLECTIVO,106762
2024-04-24,CORDOBA,COLECTIVO,9918
2024-04-24,CORRIENTES,COLECTIVO,108644
2024-04-24,ENTRE RÍOS,COLECTIVO,117831
2024-04-24,JUJUY,COLECTIVO,219565
2024-04-24,LA PAMPA,COLECTIVO,14000
2024-04-24,MENDOZA,COLECTIVO,863107
2024-04-24,NEUQUÉN,COLECTIVO,113270
2024-04-24,RÍO NEGRO,COLECTIVO,59671
2024-04-24,SAN JUAN,COLECTIVO,346990
2024-04-24,SAN LUIS,COLECTIVO,59572
2024-04-24,SANTA CRUZ,COLECTIVO,9163
2024-04-24,SANTA FE,COLECTIVO,653913
2024-04-24,SANTIAGO DEL ESTERO,COLECTIVO,1517
2024-04-24,TIERRA DEL FUEGO,COLECTIVO,36045
2024-04-25,BUENOS AIRES,LANCHAS,1004
2024-04-25,BUENOS AIRES,COLECTIVO,4877642
2024-04-25,CATAMARCA,COLECTIVO,60991
2024-04-25,CHACO,COLECTIVO,77845
2024-04-25,CHUBUT,COLECTIVO,103612
2024-04-25,CORDOBA,COLECTIVO,8587
2024-04-25,CORRIENTES,COLECTIVO,95988
2024-04-25,ENTRE RÍOS,COLECTIVO,116121
2024-04-25,JUJUY,COLECTIVO,217286
2024-04-25,LA PAMPA,COLECTIVO,14028
2024-04-25,MENDOZA,COLECTIVO,861718
2024-04-25,NEUQUÉN,COLECTIVO,110062
2024-04-25,RÍO NEGRO,COLECTIVO,54222
2024-04-25,SAN JUAN,COLECTIVO,341986
2024-04-25,SAN LUIS,COLECTIVO,59160
2024-04-25,SANTA CRUZ,COLECTIVO,8296
2024-04-25,SANTA FE,COLECTIVO,643247
2024-04-25,SANTIAGO DEL ESTERO,COLECTIVO,1915
2024-04-25,TIERRA DEL FUEGO,COLECTIVO,33264
2024-04-26,BUENOS AIRES,COLECTIVO,4904301
2024-04-26,BUENOS AIRES,LANCHAS,1187
2024-04-26,CATAMARCA,COLECTIVO,59154
2024-04-26,CHACO,COLECTIVO,91504
2024-04-26,CHUBUT,COLECTIVO,99838
2024-04-26,CORRIENTES,COLECTIVO,113782
2024-04-26,ENTRE RÍOS,COLECTIVO,92210
2024-04-26,JUJUY,COLECTIVO,225242
2024-04-26,LA PAMPA,COLECTIVO,13370
2024-04-26,MENDOZA,COLECTIVO,852282
2024-04-26,NEUQUÉN,COLECTIVO,112408
2024-04-26,RÍO NEGRO,COLECTIVO,51575
2024-04-26,SAN JUAN,COLECTIVO,344088
2024-04-26,SAN LUIS,COLECTIVO,57616
2024-04-26,SANTA CRUZ,COLECTIVO,8563
2024-04-26,SANTA FE,COLECTIVO,588253
2024-04-26,SANTIAGO DEL ESTERO,COLECTIVO,1929
2024-04-26,TIERRA DEL FUEGO,COLECTIVO,30558
2024-04-27,BUENOS AIRES,COLECTIVO,3460817
2024-04-27,BUENOS AIRES,LANCHAS,1242
2024-04-27,CATAMARCA,COLECTIVO,23559
2024-04-27,CHACO,COLECTIVO,37934
2024-04-27,CHUBUT,COLECTIVO,41850
2024-04-27,CORDOBA,COLECTIVO,3799
2024-04-27,CORRIENTES,COLECTIVO,35612
2024-04-27,ENTRE RÍOS,COLECTIVO,42768
2024-04-27,JUJUY,COLECTIVO,123654
2024-04-27,LA PAMPA,COLECTIVO,4355
2024-04-27,MENDOZA,COLECTIVO,447404
2024-04-27,NEUQUÉN,COLECTIVO,60563
2024-04-27,RÍO NEGRO,COLECTIVO,27804
2024-04-27,SAN JUAN,COLECTIVO,151354
2024-04-27,SAN LUIS,COLECTIVO,22536
2024-04-27,SANTA CRUZ,COLECTIVO,3738
2024-04-27,SANTA FE,COLECTIVO,280074
2024-04-27,SANTIAGO DEL ESTERO,COLECTIVO,540
2024-04-27,TIERRA DEL FUEGO,COLECTIVO,15346
2024-04-28,BUENOS AIRES,COLECTIVO,1839889
2024-04-28,BUENOS AIRES,LANCHAS,810
2024-04-28,CATAMARCA,COLECTIVO,11124
2024-04-28,CHACO,COLECTIVO,20900
2024-04-28,CHUBUT,COLECTIVO,21190
2024-04-28,CORDOBA,COLECTIVO,1499
2024-04-28,CORRIENTES,COLECTIVO,19311
2024-04-28,ENTRE RÍOS,COLECTIVO,25117
2024-04-28,JUJUY,COLECTIVO,61565
2024-04-28,LA PAMPA,COLECTIVO,1574
2024-04-28,MENDOZA,COLECTIVO,244927
2024-04-28,NEUQUÉN,COLECTIVO,34859
2024-04-28,RÍO NEGRO,COLECTIVO,14151
2024-04-28,SAN JUAN,COLECTIVO,79457
2024-04-28,SAN LUIS,COLECTIVO,11910
2024-04-28,SANTA CRUZ,COLECTIVO,1862
2024-04-28,SANTA FE,COLECTIVO,160246
2024-04-28,SANTIAGO DEL ESTERO,COLECTIVO,4
2024-04-28,TIERRA DEL FUEGO,COLECTIVO,8130
2024-04-29,BUENOS AIRES,COLECTIVO,5611836
2024-04-29,BUENOS AIRES,LANCHAS,1239
2024-04-29,CATAMARCA,COLECTIVO,62205
2024-04-29,CHACO,COLECTIVO,90092
2024-04-29,CHUBUT,COLECTIVO,106951
2024-04-29,CORDOBA,COLECTIVO,9334
2024-04-29,CORRIENTES,COLECTIVO,114586
2024-04-29,ENTRE RÍOS,COLECTIVO,105594
2024-04-29,JUJUY,COLECTIVO,182205
2024-04-29,LA PAMPA,COLECTIVO,13627
2024-04-29,MENDOZA,COLECTIVO,810394
2024-04-29,NEUQUÉN,COLECTIVO,101512
2024-04-29,RÍO NEGRO,COLECTIVO,44800
2024-04-29,SAN JUAN,COLECTIVO,221597
2024-04-29,SAN LUIS,COLECTIVO,58400
2024-04-29,SANTA CRUZ,COLECTIVO,8984
2024-04-29,SANTA FE,COLECTIVO,628335
2024-04-29,SANTIAGO DEL ESTERO,COLECTIVO,2006
2024-04-29,TIERRA DEL FUEGO,COLECTIVO,33331
2024-04-30,BUENOS AIRES,COLECTIVO,5562985
2024-04-30,BUENOS AIRES,LANCHAS,1158
2024-04-30,CATAMARCA,COLECTIVO,63617
2024-04-30,CHACO,COLECTIVO,91801
2024-04-30,CHUBUT,COLECTIVO,50564
2024-04-30,CORDOBA,COLECTIVO,9000
2024-04-30,CORRIENTES,COLECTIVO,117525
2024-04-30,ENTRE RÍOS,COLECTIVO,114245
2024-04-30,JUJUY,COLECTIVO,210822
2024-04-30,LA PAMPA,COLECTIVO,14229
2024-04-30,MENDOZA,COLECTIVO,835246
2024-04-30,NEUQUÉN,COLECTIVO,109391
2024-04-30,RÍO NEGRO,COLECTIVO,52248
2024-04-30,SAN JUAN,COLECTIVO,280243
2024-04-30,SAN LUIS,COLECTIVO,58862
2024-04-30,SANTA CRUZ,COLECTIVO,8877
2024-04-30,SANTA FE,COLECTIVO,646773
2024-04-30,SANTIAGO DEL ESTERO,COLECTIVO,2048
2024-04-30,TIERRA DEL FUEGO,COLECTIVO,30020
2024-05-01,BUENOS AIRES,LANCHAS,637
2024-05-01,BUENOS AIRES,COLECTIVO,1387710
2024-05-01,CATAMARCA,COLECTIVO,8655
2024-05-01,CHACO,COLECTIVO,18479
2024-05-01,CHUBUT,COLECTIVO,15942
2024-05-01,CORDOBA,COLECTIVO,1878
2024-05-01,CORRIENTES,COLECTIVO,16725
2024-05-01,ENTRE RÍOS,COLECTIVO,7218
2024-05-01,LA PAMPA,COLECTIVO,1556
2024-05-01,MENDOZA,COLECTIVO,188015
2024-05-01,NEUQUÉN,COLECTIVO,32268
2024-05-01,RÍO NEGRO,COLECTIVO,11572
2024-05-01,SAN LUIS,COLECTIVO,8699
2024-05-01,SANTA CRUZ,COLECTIVO,868
2024-05-01,SANTA FE,COLECTIVO,122159
2024-05-01,TIERRA DEL FUEGO,COLECTIVO,7300
2024-05-02,BUENOS AIRES,LANCHAS,1051
2024-05-02,BUENOS AIRES,COLECTIVO,5826271
2024-05-02,CATAMARCA,COLECTIVO,58976
2024-05-02,CHACO,COLECTIVO,71111
2024-05-02,CHUBUT,COLECTIVO,102744
2024-05-02,CORDOBA,COLECTIVO,9096
2024-05-02,CORRIENTES,COLECTIVO,91245
2024-05-02,ENTRE RÍOS,COLECTIVO,107824
2024-05-02,JUJUY,COLECTIVO,206220
2024-05-02,LA PAMPA,COLECTIVO,13673
2024-05-02,MENDOZA,COLECTIVO,795918
2024-05-02,NEUQUÉN,COLECTIVO,112252
2024-05-02,RÍO NEGRO,COLECTIVO,54867
2024-05-02,SAN JUAN,COLECTIVO,341149
2024-05-02,SAN LUIS,COLECTIVO,23460
2024-05-02,SANTA CRUZ,COLECTIVO,5636
2024-05-02,SANTA FE,COLECTIVO,648325
2024-05-02,SANTIAGO DEL ESTERO,COLECTIVO,1923
2024-05-02,TIERRA DEL FUEGO,COLECTIVO,35066
2024-05-03,BUENOS AIRES,LANCHAS,1396
2024-05-03,BUENOS AIRES,COLECTIVO,5882394
2024-05-03,CATAMARCA,COLECTIVO,59889
2024-05-03,CHACO,COLECTIVO,85845
2024-05-03,CHUBUT,COLECTIVO,100529
2024-05-03,CORDOBA,COLECTIVO,8691
2024-05-03,CORRIENTES,COLECTIVO,47581
2024-05-03,ENTRE RÍOS,COLECTIVO,112923
2024-05-03,JUJUY,COLECTIVO,214668
2024-05-03,LA PAMPA,COLECTIVO,13173
2024-05-03,MENDOZA,COLECTIVO,781327
2024-05-03,NEUQUÉN,COLECTIVO,110189
2024-05-03,RÍO NEGRO,COLECTIVO,35775
2024-05-03,SAN JUAN,COLECTIVO,340689
2024-05-03,SAN LUIS,COLECTIVO,17889
2024-05-03,SANTA CRUZ,COLECTIVO,8173
2024-05-03,SANTA FE,COLECTIVO,638893
2024-05-03,SANTIAGO DEL ESTERO,COLECTIVO,1974
2024-05-03,TIERRA DEL FUEGO,COLECTIVO,34177
2024-05-04,BUENOS AIRES,COLECTIVO,3618328
2024-05-04,BUENOS AIRES,LANCHAS,1384
2024-05-04,CATAMARCA,COLECTIVO,24030
2024-05-04,CHACO,COLECTIVO,39369
2024-05-04,CHUBUT,COLECTIVO,50323
2024-05-04,CORDOBA,COLECTIVO,4067
2024-05-04,CORRIENTES,COLECTIVO,35194
2024-05-04,ENTRE RÍOS,COLECTIVO,46735
2024-05-04,JUJUY,COLECTIVO,120289
2024-05-04,LA PAMPA,COLECTIVO,4628
2024-05-04,MENDOZA,COLECTIVO,410372
2024-05-04,NEUQUÉN,COLECTIVO,59573
2024-05-04,RÍO NEGRO,COLECTIVO,21215
2024-05-04,SAN JUAN,COLECTIVO,158615
2024-05-04,SAN LUIS,COLECTIVO,20602
2024-05-04,SANTA CRUZ,COLECTIVO,3627
2024-05-04,SANTA FE,COLECTIVO,287265
2024-05-04,SANTIAGO DEL ESTERO,COLECTIVO,864
2024-05-04,TIERRA DEL FUEGO,COLECTIVO,12570
2024-05-05,BUENOS AIRES,LANCHAS,766
2024-05-05,BUENOS AIRES,COLECTIVO,1707805
2024-05-05,CATAMARCA,COLECTIVO,11618
2024-05-05,CHACO,COLECTIVO,22777
2024-05-05,CHUBUT,COLECTIVO,23015
2024-05-05,CORDOBA,COLECTIVO,1848
2024-05-05,CORRIENTES,COLECTIVO,23034
2024-05-05,ENTRE RÍOS,COLECTIVO,20876
2024-05-05,JUJUY,COLECTIVO,64894
2024-05-05,LA PAMPA,COLECTIVO,1750
2024-05-05,MENDOZA,COLECTIVO,213253
2024-05-05,NEUQUÉN,COLECTIVO,37225
2024-05-05,RÍO NEGRO,COLECTIVO,13686
2024-05-05,SAN JUAN,COLECTIVO,79086
2024-05-05,SAN LUIS,COLECTIVO,11517
2024-05-05,SANTA CRUZ,COLECTIVO,2044
2024-05-05,SANTA FE,COLECTIVO,138888
2024-05-05,SANTIAGO DEL ESTERO,COLECTIVO,7
2024-05-05,TIERRA DEL FUEGO,COLECTIVO,7240
2024-05-06,BUENOS AIRES,LANCHAS,1175
2024-05-06,BUENOS AIRES,COLECTIVO,5445416
2024-05-06,CATAMARCA,COLECTIVO,62420
2024-05-06,CHACO,COLECTIVO,95001
2024-05-06,CHUBUT,COLECTIVO,97471
2024-05-06,CORDOBA,COLECTIVO,9156
2024-05-06,CORRIENTES,COLECTIVO,112927
2024-05-06,ENTRE RÍOS,COLECTIVO,88782
2024-05-06,JUJUY,COLECTIVO,218463
2024-05-06,LA PAMPA,COLECTIVO,13812
2024-05-06,MENDOZA,COLECTIVO,768624
2024-05-06,NEUQUÉN,COLECTIVO,111495
2024-05-06,RÍO NEGRO,COLECTIVO,28120
2024-05-06,SAN JUAN,COLECTIVO,335796
2024-05-06,SAN LUIS,COLECTIVO,57869
2024-05-06,SANTA CRUZ,COLECTIVO,8795
2024-05-06,SANTA FE,COLECTIVO,620996
2024-05-06,SANTIAGO DEL ESTERO,COLECTIVO,2103
2024-05-06,TIERRA DEL FUEGO,COLECTIVO,35485
2024-05-07,BUENOS AIRES,LANCHAS,1187
2024-05-07,BUENOS AIRES,COLECTIVO,5689349
2024-05-07,CATAMARCA,COLECTIVO,63323
2024-05-07,CHACO,COLECTIVO,94852
2024-05-07,CHUBUT,COLECTIVO,55000
2024-05-07,CORDOBA,COLECTIVO,9584
2024-05-07,CORRIENTES,COLECTIVO,114345
2024-05-07,ENTRE RÍOS,COLECTIVO,110478
2024-05-07,JUJUY,COLECTIVO,223529
2024-05-07,LA PAMPA,COLECTIVO,12536
2024-05-07,MENDOZA,COLECTIVO,782719
2024-05-07,NEUQUÉN,COLECTIVO,114266
2024-05-07,RÍO NEGRO,COLECTIVO,43886
2024-05-07,SAN JUAN,COLECTIVO,331949
2024-05-07,SAN LUIS,COLECTIVO,57529
2024-05-07,SANTA CRUZ,COLECTIVO,9032
2024-05-07,SANTA FE,COLECTIVO,651440
2024-05-07,SANTIAGO DEL ESTERO,COLECTIVO,1930
2024-05-07,TIERRA DEL FUEGO,COLECTIVO,34493
2024-05-08,BUENOS AIRES,COLECTIVO,5902127
2024-05-08,BUENOS AIRES,LANCHAS,1160
2024-05-08,CATAMARCA,COLECTIVO,65056
2024-05-08,CHUBUT,COLECTIVO,103066
2024-05-08,CORDOBA,COLECTIVO,9379
2024-05-08,CORRIENTES,COLECTIVO,104420
2024-05-08,ENTRE RÍOS,COLECTIVO,106165
2024-05-08,JUJUY,COLECTIVO,225819
2024-05-08,LA PAMPA,COLECTIVO,14024
2024-05-08,MENDOZA,COLECTIVO,781367
2024-05-08,NEUQUÉN,COLECTIVO,118235
2024-05-08,RÍO NEGRO,COLECTIVO,50459
2024-05-08,SAN JUAN,COLECTIVO,346668
2024-05-08,SAN LUIS,COLECTIVO,58491
2024-05-08,SANTA CRUZ,COLECTIVO,9236
2024-05-08,SANTA FE,COLECTIVO,530045
2024-05-08,SANTIAGO DEL ESTERO,COLECTIVO,2123
2024-05-08,TIERRA DEL FUEGO,COLECTIVO,34120
2024-05-09,BUENOS AIRES,COLECTIVO,110584
2024-05-09,CATAMARCA,COLECTIVO,15464
2024-05-09,CHACO,COLECTIVO,1
2024-05-09,CHUBUT,COLECTIVO,30
2024-05-09,CORRIENTES,COLECTIVO,15392
2024-05-09,ENTRE RÍOS,COLECTIVO,24169
2024-05-09,JUJUY,COLECTIVO,67571
2024-05-09,MENDOZA,COLECTIVO,467611
2024-05-09,NEUQUÉN,COLECTIVO,79
2024-05-09,RÍO NEGRO,COLECTIVO,20
2024-05-09,SAN JUAN,COLECTIVO,215
2024-05-09,SAN LUIS,COLECTIVO,28700
2024-05-09,SANTA FE,COLECTIVO,391
2024-05-10,BUENOS AIRES,COLECTIVO,6172645
2024-05-10,BUENOS AIRES,LANCHAS,1423
2024-05-10,CATAMARCA,COLECTIVO,67432
2024-05-10,CHACO,COLECTIVO,90558
2024-05-10,CHUBUT,COLECTIVO,90310
2024-05-10,CORDOBA,COLECTIVO,9640
2024-05-10,CORRIENTES,COLECTIVO,108446
2024-05-10,ENTRE RÍOS,COLECTIVO,117696
2024-05-10,JUJUY,COLECTIVO,227188
2024-05-10,LA PAMPA,COLECTIVO,13749
2024-05-10,MENDOZA,COLECTIVO,805269
2024-05-10,NEUQUÉN,COLECTIVO,118573
2024-05-10,RÍO NEGRO,COLECTIVO,57552
2024-05-10,SAN JUAN,COLECTIVO,367440
2024-05-10,SAN LUIS,COLECTIVO,57436
2024-05-10,SANTA CRUZ,COLECTIVO,8445
2024-05-10,SANTA FE,COLECTIVO,677235
2024-05-10,SANTIAGO DEL ESTERO,COLECTIVO,2248
2024-05-10,TIERRA DEL FUEGO,COLECTIVO,35020
2024-05-11,BUENOS AIRES,LANCHAS,1253
2024-05-11,BUENOS AIRES,COLECTIVO,3720137
2024-05-11,CATAMARCA,COLECTIVO,25300
2024-05-11,CHACO,COLECTIVO,37040
2024-05-11,CHUBUT,COLECTIVO,52998
2024-05-11,CORDOBA,COLECTIVO,3751
2024-05-11,CORRIENTES,COLECTIVO,32530
2024-05-11,ENTRE RÍOS,COLECTIVO,48432
2024-05-11,JUJUY,COLECTIVO,120555
2024-05-11,LA PAMPA,COLECTIVO,4550
2024-05-11,MENDOZA,COLECTIVO,405432
2024-05-11,NEUQUÉN,COLECTIVO,60889
2024-05-11,RÍO NEGRO,COLECTIVO,28453
2024-05-11,SAN JUAN,COLECTIVO,159349
2024-05-11,SAN LUIS,COLECTIVO,22245
